ticker,date,exdate,DTE,strike,call_premium,put_premium,straddle_premium,straddle_iv,net_delta,open_interest_call,open_interest_put,volume_call,volume_put,strike_diff,impl_volatility_call,impl_volatility_put,adj_best_bid_call,adj_best_offer_call,adj_best_bid_put,adj_best_offer_put,date_pos,H,exit_pos,exit_date,straddle_mid,entry_value,exit_value,r_long,r_short,iv_realized_vol_ratio,iv_rank,realized_vol_30,realized_vol_10,realized_vol_30_rank,mom_5,mom_10,vol_change,iv_skew,log_straddle_premium,spread_call,spread_put,total_volume,total_oi,open_interest_call_full,oi_call_lag5_full,open_interest_put_full,oi_put_lag5_full,oi_change_call,oi_change_put,DTE_norm,day_of_week
META,2023-04-14,2023-05-19,35,220.0,14.175,11.725000000000001,25.900000000000002,0.47388050000000004,0.11541699999999999,4803.0,1889.0,1422.0,1592.0,1.490005493164091,0.47509,0.472671,14.1,14.25,11.65,11.8,70,7,77,2023-04-25,25.275,25.900000000000002,25.275,-0.024131274131274267,0.024131274131274267,0.7705990360779668,0.7073170731707317,0.3650486137023846,0.21830642267947953,0.15,0.02463617478336047,0.06360893123770044,0.1467421910229051,0.0024190000000000045,3.2542429687054923,0.010582010582010606,0.01279317697228148,3014.0,6692.0,4803.0,4096.0,1889.0,813.0,0.172607421875,1.3234932349323494,1.0,4
META,2023-04-17,2023-05-19,32,220.0,12.274999999999999,12.600000000000001,24.875,0.480045,0.046182000000000056,5516.0,2749.0,563.0,1471.0,1.1399993896484375,0.480505,0.479585,12.2,12.35,12.55,12.65,71,7,78,2023-04-26,24.85,24.875,24.85,-0.0010050251256280836,0.0010050251256280836,0.9616456916588061,0.7142857142857143,0.3346903759252088,0.22227627098946512,0.0,0.01895769791470851,0.032129031513055975,0.11241410493574366,0.0009200000000000319,3.2138632830446565,0.012219959266802475,0.007936507936507907,2034.0,8265.0,5516.0,4148.0,2749.0,886.0,0.32979749276759884,2.1027088036117383,0.9142857142857143,0
META,2023-04-18,2023-05-19,31,220.0,11.600000000000001,12.7,24.3,0.4769885,0.018979999999999997,5666.0,3227.0,644.0,499.0,2.1100006103515625,0.48144,0.472537,11.55,11.65,12.65,12.75,72,7,79,2023-04-27,23.08,24.3,23.08,-0.05020576131687252,0.05020576131687252,0.7632234646106687,0.6976744186046512,0.3352648269891268,0.225070465355367,0.016666666666666666,0.01871548227097162,0.022369560893014125,0.11019436163375979,0.008902999999999994,3.190476350346503,0.008620689655172382,0.007874015748031468,1143.0,8893.0,5666.0,4133.0,3227.0,886.0,0.37091700943624484,2.6422121896162527,0.8857142857142857,1
META,2023-04-19,2023-05-19,30,215.0,12.8,11.3,24.1,0.488904,0.09268300000000002,10699.0,8205.0,16966.0,20130.0,0.6999969482421875,0.489939,0.487869,12.75,12.85,11.25,11.35,73,7,80,2023-04-28,27.604999999999997,24.1,27.604999999999997,0.14543568464730272,-0.14543568464730272,0.8860440418109711,0.7272727272727273,0.3376269636649456,0.23063146566622383,0.03333333333333333,0.007912524225100526,0.004553679778542314,0.10699549799872177,0.0020700000000000163,3.1822118404966093,0.007812499999999972,0.008849557522123862,37096.0,18904.0,10699.0,8452.0,8205.0,6258.0,0.2658542356838618,0.31112176414189835,0.8571428571428571,2
META,2023-04-20,2023-05-19,29,215.0,11.3,12.774999999999999,24.075,0.5004455,0.016554999999999986,23456.0,23326.0,3458.0,1274.0,1.92999267578125,0.500165,0.500726,11.25,11.35,12.7,12.85,74,7,81,2023-05-01,30.240000000000002,24.075,30.240000000000002,0.2560747663551403,-0.2560747663551403,0.7458586752248964,0.7333333333333333,0.34134741122407236,0.2254614587463035,0.05,-0.0335964343952003,0.0074903734274033365,0.11588595247776887,-0.0005610000000000337,3.181173957684189,0.008849557522123862,0.011741682974559716,4732.0,46782.0,23456.0,8789.0,23326.0,6294.0,1.6687905336215725,2.706069272322847,0.8285714285714286,3
META,2023-04-21,2023-05-19,28,215.0,11.0,12.5,23.5,0.4968115,0.01279199999999997,25679.0,23832.0,1422.0,347.0,2.1100006103515625,0.496881,0.496742,10.95,11.05,12.45,12.55,75,7,82,2023-05-02,26.674999999999997,23.5,26.674999999999997,0.1351063829787233,-0.1351063829787233,0.9138313186883955,0.717391304347826,0.33505491548463434,0.19314761398047267,0.016666666666666666,-0.03960186901947477,-0.014965694236114371,0.14190730150416167,0.00013900000000000023,3.1570004211501135,0.00909090909090922,0.008000000000000113,1769.0,49511.0,25679.0,8791.0,23832.0,6449.0,1.9210556250710955,2.6954566599472787,0.8,4
META,2023-04-21,2023-05-26,35,215.0,11.7,13.0,24.7,0.4672545,0.02146899999999996,279.0,204.0,102.0,72.0,2.1100006103515625,0.468015,0.466494,11.6,11.8,12.9,13.1,75,7,82,2023-05-02,28.045,24.7,28.045,0.135425101214575,-0.135425101214575,0.7073284206245208,0.6170212765957447,0.33505491548463434,0.19314761398047267,0.016666666666666666,-0.03960186901947477,-0.014965694236114371,0.14190730150416167,0.0015209999999999946,3.2068032436339315,0.017094017094017186,0.01538461538461533,174.0,483.0,279.0,105.0,204.0,199.0,1.6571428571428573,0.02512562814070352,1.0,4
META,2023-04-24,2023-05-26,32,215.0,11.375,12.9,24.275,0.48029449999999996,0.014606999999999981,316.0,232.0,31.0,26.0,2.2100067138671875,0.48077,0.479819,11.3,11.45,12.8,13.0,76,7,83,2023-05-03,26.615000000000002,24.275,26.615000000000002,0.09639546858908357,-0.09639546858908357,1.1328332582261382,0.6875,0.33150188931362046,0.19132250686440425,0.0,-0.028126526448578878,-0.009168828533870441,0.1401793824492162,0.0009509999999999796,3.1894470141773885,0.013186813186813062,0.015503875968992192,57.0,548.0,316.0,108.0,232.0,157.0,1.9259259259259258,0.47770700636942676,0.9142857142857143,0
META,2023-04-26,2023-05-26,30,210.0,12.775,12.3,25.075000000000003,0.523084,0.061785000000000034,127.0,121.0,251.0,333.0,0.6000061035155966,0.530209,0.515959,12.65,12.9,12.15,12.45,78,7,85,2023-05-05,25.495,25.075000000000003,25.495,0.016749750747756656,-0.016749750747756656,3.55019107269393,0.8163265306122449,0.2820564399909242,0.23371316220592267,0.0,-0.02964226995815486,-0.021729745733054407,0.048343277785001554,0.014250000000000096,3.221871333847999,0.019569471624266144,0.024390243902438935,584.0,248.0,127.0,59.0,121.0,76.0,1.152542372881356,0.5921052631578947,0.8571428571428571,2
META,2023-04-28,2023-05-26,28,240.0,8.774999999999999,7.725,16.5,0.310525,0.06795800000000002,531.0,437.0,592.0,285.0,0.32000732421875,0.313009,0.308041,8.7,8.85,7.65,7.8,80,7,87,2023-05-09,13.4,16.5,13.4,-0.18787878787878787,0.18787878787878787,0.6811021589622694,0.0,0.45591545396525746,0.7000424930248298,0.48333333333333334,0.12119580153204533,0.0815939325125705,-0.24412703905957234,0.0049679999999999724,2.803360380906535,0.017094017094017137,0.019417475728155272,877.0,968.0,531.0,138.0,437.0,1.0,2.847826086956522,436.0,0.8,4
META,2023-04-28,2023-06-02,35,240.0,9.774999999999999,8.575,18.349999999999998,0.308673,0.07591700000000001,459.0,169.0,85.0,119.0,0.32000732421875,0.309418,0.307928,9.7,9.85,8.5,8.65,80,7,87,2023-05-09,15.399999999999999,18.349999999999998,15.399999999999999,-0.16076294277929154,0.16076294277929154,0.45839595219473783,0.0,0.45591545396525746,0.7000424930248298,0.48333333333333334,0.12119580153204533,0.0815939325125705,-0.24412703905957234,0.0014900000000000468,2.9096295745005794,0.015345268542199527,0.017492711370262433,204.0,628.0,459.0,176.0,169.0,1.0,1.6079545454545454,168.0,1.0,4
META,2023-05-02,2023-06-02,31,240.0,9.325,8.925,18.25,0.3270725,0.03920299999999999,466.0,299.0,308.0,241.0,0.7599945068359091,0.332328,0.321817,9.25,9.4,8.85,9.0,82,7,89,2023-05-11,14.05,18.25,14.05,-0.23013698630136983,0.23013698630136983,0.49789405372083806,0.038461538461538464,0.43400141268718534,0.7007685797965868,0.48333333333333334,0.14209496593447787,0.09347690965225387,-0.26676716710940146,0.010510999999999993,2.9041650800285006,0.016085790884718537,0.016806722689075668,549.0,765.0,466.0,198.0,299.0,2.0,1.3535353535353536,148.5,0.8857142857142857,1
META,2023-05-03,2023-06-02,30,235.0,11.25,7.65,18.9,0.3472365,0.134515,389.0,246.0,76.0,231.0,2.029998779296875,0.360994,0.333479,10.9,11.6,7.55,7.75,83,7,90,2023-05-12,12.95,18.9,12.95,-0.3148148148148148,0.3148148148148148,0.9339042850764423,0.05660377358490566,0.43374376900706596,0.7001422029395824,0.48333333333333334,0.12394044096396027,0.09429817100580533,-0.26639843393251644,0.027514999999999956,2.9391619220655967,0.06222222222222216,0.026143790849673224,307.0,635.0,389.0,223.0,246.0,2.0,0.7443946188340808,122.0,0.8571428571428571,2
META,2023-05-04,2023-06-02,29,235.0,8.725000000000001,9.375,18.1,0.343059,0.010438000000000058,384.0,278.0,64.0,167.0,1.479995727539034,0.344675,0.341443,8.65,8.8,9.3,9.45,84,7,91,2023-05-15,12.8,18.1,12.8,-0.2928176795580111,0.2928176795580111,0.7887473661902225,0.05555555555555555,0.4349415474526787,0.7025650317779855,0.5166666666666667,-0.021353095940729233,0.0916469602497882,-0.26762348432530675,0.0032320000000000126,2.89591193827178,0.017191977077363935,0.015999999999999848,231.0,662.0,384.0,334.0,278.0,2.0,0.1497005988023952,138.0,0.8285714285714286,3
META,2023-05-05,2023-06-02,28,235.0,7.225,8.725000000000001,15.950000000000001,0.3072195,-0.02856599999999998,406.0,279.0,483.0,185.0,2.220001220703125,0.307069,0.30737,7.15,7.3,8.65,8.8,85,7,92,2023-05-16,12.475000000000001,15.950000000000001,12.475000000000001,-0.2178683385579937,0.2178683385579937,0.7102367283747173,0.0,0.43255929709947716,0.7035905642187884,0.48333333333333334,-0.03187760278290185,0.0893181987491434,-0.27103126711931125,-0.0003009999999999957,2.7694588292308535,0.02076124567474041,0.017191977077363935,668.0,685.0,406.0,344.0,279.0,90.0,0.18023255813953487,2.1,0.8,4
META,2023-05-10,2023-06-09,30,235.0,7.75,8.675,16.425,0.3057665,-0.010682000000000025,218.0,289.0,221.0,96.0,1.9199981689453125,0.308982,0.302551,7.7,7.8,8.6,8.75,88,7,95,2023-05-19,17.015,16.425,17.015,0.03592085235920851,-0.03592085235920851,1.5650075841575346,0.0,0.42650840932356887,0.682490373254948,0.4666666666666667,-0.0168049601219777,0.10713548084198249,-0.2559819639313791,0.0064309999999999645,2.7988045643706743,0.012903225806451568,0.01729106628242079,317.0,507.0,218.0,35.0,289.0,176.0,5.228571428571429,0.6420454545454546,0.8571428571428571,2
META,2023-05-11,2023-06-09,29,235.0,9.05,7.4,16.450000000000003,0.3093225,0.09446399999999999,237.0,328.0,163.0,98.0,0.7899932861328125,0.310266,0.308379,8.95,9.15,7.35,7.45,89,7,96,2023-05-22,18.25,16.450000000000003,18.25,0.10942249240121561,-0.10942249240121561,0.4573924791754325,0.05263157894736842,0.4235875671317006,0.15924951166773435,0.4666666666666667,0.009673805067259527,-0.01167929087346979,0.26433805546396627,0.001886999999999972,2.800325477211381,0.022099447513812272,0.013513513513513585,261.0,565.0,237.0,35.0,328.0,216.0,5.771428571428571,0.5185185185185185,0.8285714285714286,3
META,2023-05-12,2023-06-09,28,235.0,7.525,7.925,15.45,0.2979465,0.00634099999999993,242.0,348.0,179.0,38.0,1.19000244140625,0.301656,0.294237,7.45,7.6,7.85,8.0,90,7,97,2023-05-23,17.35,15.45,17.35,0.1229773462783173,-0.1229773462783173,0.7277046657217147,0.0,0.424618495089564,0.1552702546367654,0.48333333333333334,0.004415013011298671,-0.027462589771603266,0.2693482404527986,0.007418999999999953,2.7376090033437546,0.019933554817275677,0.018927444794952727,217.0,590.0,242.0,32.0,348.0,250.0,6.5625,0.392,0.8,4
META,2023-05-12,2023-06-16,35,235.0,8.899999999999999,9.100000000000001,18.0,0.31021600000000005,0.02744300000000005,7947.0,5903.0,694.0,570.0,1.19000244140625,0.310584,0.309848,8.85,8.95,9.05,9.15,90,7,97,2023-05-23,19.75,18.0,19.75,0.09722222222222222,-0.09722222222222222,0.7576716980448754,0.0847457627118644,0.424618495089564,0.1552702546367654,0.48333333333333334,0.004415013011298671,-0.027462589771603266,0.2693482404527986,0.0007360000000000144,2.8903717578961645,0.011235955056179737,0.010989010989010948,1264.0,13850.0,7947.0,3251.0,5903.0,2495.0,1.444478621962473,1.365931863727455,1.0,4
META,2023-05-15,2023-06-16,32,240.0,8.5,8.725000000000001,17.225,0.3039185,0.024258999999999975,18235.0,7515.0,6362.0,1839.0,1.1399993896484375,0.3041,0.303737,8.45,8.55,8.65,8.8,91,7,98,2023-05-24,18.875,17.225,18.875,0.09579100145137871,-0.09579100145137871,0.37179644808025547,0.016666666666666666,0.42523722909273404,0.18489900239107016,0.5,0.023681009519566913,-0.017924270954214117,0.24033822670166388,0.0003630000000000022,2.8463618168997225,0.011764705882353108,0.017191977077363935,8201.0,25750.0,18235.0,17798.0,7515.0,7320.0,0.02455332059781998,0.02663934426229508,0.9142857142857143,0
META,2023-05-16,2023-06-16,31,240.0,8.399999999999999,8.55,16.95,0.30386199999999997,0.020979000000000025,18055.0,8281.0,1913.0,685.0,1.17999267578125,0.306622,0.301102,8.35,8.45,8.5,8.6,92,7,99,2023-05-25,20.15,16.95,20.15,0.18879056047197637,-0.18879056047197637,0.4999711726045989,0.016666666666666666,0.42538508203963704,0.16615777189896805,0.5166666666666667,0.02308500480986166,-0.0017570943636469574,0.259227310140669,0.005520000000000025,2.830267833826459,0.011904761904761864,0.011695906432748496,2598.0,26336.0,18055.0,17849.0,8281.0,7351.0,0.011541262815844024,0.1265133995374779,0.8857142857142857,1
META,2023-05-17,2023-06-16,30,240.0,10.05,6.625,16.675,0.297841,0.16057,17636.0,8507.0,1488.0,2259.0,2.490005493164091,0.299196,0.296486,10.0,10.1,6.6,6.65,93,7,100,2023-05-26,26.2,16.675,26.2,0.5712143928035981,-0.5712143928035981,0.5065719181850621,0.0,0.42654636731950185,0.17396919317681805,0.55,0.03957874493623976,0.02277378481426197,0.25257717414268377,0.00270999999999999,2.8139105918016876,0.009950248756218869,0.007547169811320862,3747.0,26143.0,17636.0,18047.0,8507.0,7383.0,-0.022773868232947303,0.15224163619125017,0.8571428571428571,2
META,2023-05-18,2023-06-16,29,245.0,9.675,7.0,16.675,0.29880450000000003,0.13214000000000004,8464.0,846.0,6107.0,3894.0,1.8500061035155966,0.299686,0.297923,9.6,9.75,6.95,7.05,94,7,101,2023-05-30,22.445,16.675,22.445,0.34602698650674657,-0.34602698650674657,0.7041917367564272,0.03333333333333333,0.42432264453474194,0.16046322650177647,0.48333333333333334,0.04583933952144741,0.05551314458870686,0.2638594180329655,0.0017630000000000146,2.8139105918016876,0.015503875968992284,0.014285714285714235,10001.0,9310.0,8464.0,7668.0,846.0,828.0,0.10380803338549817,0.021739130434782608,0.8285714285714286,3
META,2023-05-19,2023-06-16,28,245.0,8.95,7.425000000000001,16.375,0.300787,0.08755299999999999,10135.0,4250.0,3172.0,1715.0,0.6399993896484375,0.302051,0.299523,8.9,9.0,7.4,7.45,95,7,102,2023-05-31,23.625,16.375,23.625,0.44274809160305345,-0.44274809160305345,0.7121862180545175,0.05,0.4223431911132194,0.163324434952214,0.4666666666666667,0.04935823769534981,0.053773250706648394,0.2590187561610054,0.0025280000000000302,2.7957557815213154,0.01117318435754186,0.006734006734006709,4887.0,14385.0,10135.0,7703.0,4250.0,834.0,0.3157211476048293,4.095923261390888,0.8,4
META,2023-05-19,2023-06-23,35,245.0,9.875,8.175,18.05,0.297366,0.08205200000000001,176.0,124.0,77.0,112.0,0.6399993896484375,0.303279,0.291453,9.8,9.95,8.1,8.25,95,7,102,2023-05-31,25.21,18.05,25.21,0.3966759002770083,-0.3966759002770083,0.7040861703398074,0.0,0.4223431911132194,0.163324434952214,0.4666666666666667,0.04935823769534981,0.053773250706648394,0.2590187561610054,0.011826000000000003,2.89314568477889,0.015189873417721374,0.018348623853211052,189.0,300.0,176.0,78.0,124.0,30.0,1.2564102564102564,3.1333333333333333,1.0,4
META,2023-05-22,2023-06-23,32,250.0,8.575,9.05,17.625,0.29862500000000003,0.005298999999999943,318.0,188.0,319.0,182.0,1.67999267578125,0.303124,0.294126,8.5,8.65,8.95,9.15,96,7,103,2023-06-01,26.5,17.625,26.5,0.5035460992907801,-0.5035460992907801,0.5892720418341404,0.05,0.4215450877298844,0.1643147052273382,0.4666666666666667,0.03884065769438552,0.06252166721395236,0.2572303825025462,0.008998000000000006,2.8693183486983322,0.017492711370262433,0.022099447513812272,501.0,506.0,318.0,187.0,188.0,2.0,0.7005347593582888,93.0,0.9142857142857143,0
META,2023-05-23,2023-06-23,31,245.0,10.5,7.575,18.075,0.31357,0.127768,213.0,224.0,67.0,138.0,1.740005493164091,0.318409,0.308731,10.4,10.6,7.5,7.65,97,7,104,2023-06-02,30.02,18.075,30.02,0.6608575380359614,-0.6608575380359614,0.44457319254648164,0.23333333333333334,0.42199926599919296,0.17432726885900143,0.48333333333333334,0.032625012132681326,0.0557100169425429,0.24767199714019153,0.00967800000000002,2.8945297680448285,0.01904761904761898,0.019801980198019847,205.0,437.0,213.0,119.0,224.0,30.0,0.7899159663865546,6.466666666666667,0.8857142857142857,1
META,2023-05-24,2023-06-23,30,250.0,9.325,8.975000000000001,18.3,0.3200045,0.037395999999999985,392.0,266.0,144.0,62.0,0.7899932861328125,0.324413,0.315596,9.25,9.4,8.9,9.05,98,7,105,2023-06-05,24.58,18.3,24.58,0.3431693989071037,-0.3431693989071037,1.540563238982758,0.25,0.4220770441161576,0.17110772071766692,0.5,0.02733544639267103,0.0669141913289107,0.25096932339849065,0.00881700000000002,2.9069010598473755,0.016085790884718537,0.016713091922005607,206.0,658.0,392.0,217.0,266.0,2.0,0.8064516129032258,132.0,0.8571428571428571,2
META,2023-05-31,2023-06-30,30,265.0,10.5,9.45,19.95,0.3287075,0.056516999999999984,887.0,114.0,514.0,346.0,0.279998779296875,0.334974,0.322441,10.4,10.6,9.35,9.55,102,7,109,2023-06-09,14.95,19.95,14.95,-0.2506265664160401,0.2506265664160401,0.7778119628072588,0.2833333333333333,0.4226053541445125,0.19494798032681396,0.55,0.07033749531837229,0.10296250745105352,0.22765737381769854,0.012533000000000016,2.9932291433358724,0.01904761904761898,0.021164021164021277,860.0,1001.0,887.0,1010.0,114.0,3.0,-0.12178217821782178,37.0,0.8571428571428571,2
META,2023-06-05,2023-07-07,32,270.0,11.0,8.274999999999999,19.275,0.2993645,0.11343099999999995,215.0,1292.0,123.0,369.0,1.3900146484375,0.303901,0.294828,10.9,11.1,8.2,8.35,105,7,112,2023-06-14,16.375,19.275,16.375,-0.15045395590142666,0.15045395590142666,0.794220494868164,0.08333333333333333,0.4218648674353343,0.22021995679022136,0.5166666666666667,0.03505975824084528,0.09968990773728913,0.20164491064511295,0.009072999999999998,2.958808919449393,0.01818181818181812,0.018126888217522705,492.0,1507.0,215.0,3.0,1292.0,1.0,70.66666666666667,1291.0,0.9142857142857143,0
META,2023-06-06,2023-07-07,31,270.0,10.3,7.775,18.075000000000003,0.2854665,0.10578199999999999,241.0,1332.0,66.0,249.0,1.1199951171875,0.291717,0.279216,10.2,10.4,7.7,7.85,106,7,113,2023-06-15,19.549999999999997,18.075000000000003,19.549999999999997,0.08160442600276592,-0.08160442600276592,0.32022030646132116,0.0,0.4219603052739518,0.22682196232523535,0.5333333333333333,0.03223428153298119,0.08784324279907688,0.19513834294871643,0.012500999999999984,2.8945297680448285,0.019417475728155442,0.01929260450160765,315.0,1573.0,241.0,107.0,1332.0,4.0,1.2523364485981308,332.0,0.8857142857142857,1
META,2023-06-07,2023-07-07,30,265.0,8.65,8.95,17.6,0.2904035,0.013822000000000001,126.0,214.0,56.0,174.0,1.399993896484375,0.292863,0.287944,8.55,8.75,8.85,9.05,107,7,114,2023-06-16,21.450000000000003,17.6,21.450000000000003,0.21875000000000006,-0.21875000000000006,0.3267206249350916,0.016666666666666666,0.42422784507460615,0.2860676718938935,0.65,-0.004239842441844079,0.06609765287652812,0.13816017318071266,0.004919000000000007,2.8678989020441064,0.02312138728323691,0.02234636871508392,230.0,340.0,126.0,131.0,214.0,11.0,-0.03816793893129771,18.454545454545453,0.8571428571428571,2
META,2023-06-08,2023-07-07,29,265.0,9.15,8.2,17.35,0.2906575,0.04830099999999998,147.0,213.0,2392.0,126.0,0.420013427734375,0.29814,0.283175,9.05,9.25,8.1,8.3,108,7,115,2023-06-20,23.63,17.35,23.63,0.3619596541786742,-0.3619596541786742,0.6848733314840795,0.03333333333333333,0.4243959965124684,0.28573805219879617,0.6833333333333333,-0.029898536358219444,0.05984767082341062,0.13865794431367223,0.014965000000000006,2.8535925063928684,0.02185792349726768,0.024390243902439157,2518.0,360.0,147.0,145.0,213.0,27.0,0.013793103448275862,6.888888888888889,0.8285714285714286,3
META,2023-06-09,2023-07-07,28,265.0,8.774999999999999,7.95,16.724999999999998,0.2848715,0.05984499999999998,2220.0,198.0,243.0,194.0,0.04998779296875,0.285063,0.28468,8.7,8.85,7.85,8.05,109,7,116,2023-06-21,20.874999999999996,16.724999999999998,20.874999999999996,0.2481315396113602,-0.2481315396113602,1.3416438611444912,0.0,0.2123301930193233,0.2829490601988523,0.0,-0.02850097362958883,0.04737772435468426,-0.070618867179529,0.0003830000000000222,2.816904606014292,0.017094017094017137,0.02515723270440265,437.0,2418.0,2220.0,140.0,198.0,118.0,14.857142857142858,0.6779661016949152,0.8,4
META,2023-06-12,2023-07-14,32,270.0,10.4,8.350000000000001,18.75,0.2917345,0.10241600000000001,175.0,232.0,453.0,226.0,1.04998779296875,0.291341,0.292128,10.3,10.5,8.3,8.4,110,7,117,2023-06-22,21.705,18.75,21.705,0.1575999999999999,-0.1575999999999999,0.3411553444238559,0.06666666666666667,0.21934285889951383,0.2463501737642362,0.016666666666666666,-0.0012536940434879698,0.033806064197357225,-0.02700731486472238,-0.0007869999999999822,2.9311937524164198,0.019230769230769162,0.011976047904191572,679.0,407.0,175.0,53.0,232.0,157.0,2.30188679245283,0.47770700636942676,0.9142857142857143,0
META,2023-06-13,2023-07-14,31,270.0,10.7,8.225000000000001,18.925,0.298724,0.111155,322.0,394.0,134.0,27.0,1.32000732421875,0.300837,0.296611,10.6,10.8,8.15,8.3,111,7,118,2023-06-23,24.265,18.925,24.265,0.2821664464993395,-0.2821664464993395,0.6671338100096068,0.15,0.21823148703502415,0.246532749488295,0.016666666666666666,0.0007374537836276087,0.032971735316608713,-0.02830126245327086,0.0042260000000000075,2.9404837993235127,0.018691588785046828,0.01823708206686934,161.0,716.0,322.0,104.0,394.0,237.0,2.0961538461538463,0.6624472573839663,0.8857142857142857,1
META,2023-06-14,2023-07-14,30,275.0,8.925,9.55,18.475,0.29381250000000003,0.007816999999999963,714.0,235.0,246.0,300.0,1.649993896484375,0.294315,0.29331,8.85,9.0,9.45,9.65,112,7,119,2023-06-26,16.75,18.475,16.75,-0.09336941813261171,0.09336941813261171,1.3988481078504407,0.08333333333333333,0.2100388872466583,0.24606184064682832,0.0,0.0363202218867696,0.032080379444925436,-0.036022953400170005,0.0010049999999999781,2.9164184668342656,0.016806722689075668,0.02094240837696346,546.0,949.0,714.0,130.0,235.0,109.0,4.492307692307692,1.1559633027522935,0.8571428571428571,2
META,2023-06-15,2023-07-14,29,280.0,10.975,8.475,19.45,0.30617649999999996,0.11662700000000004,221.0,106.0,706.0,128.0,1.829986572265625,0.305206,0.307147,10.85,11.1,8.35,8.6,113,7,120,2023-06-27,16.675,19.45,16.675,-0.14267352185089968,0.14267352185089968,1.3983228460179087,0.2833333333333333,0.2189598066511735,0.2496247525646108,0.05,0.06316039235156606,0.03326185599334654,-0.030664945913437297,-0.001941000000000026,2.9678470700644555,0.022779043280182234,0.029498525073746312,834.0,327.0,221.0,119.0,106.0,111.0,0.8571428571428571,-0.04504504504504504,0.8285714285714286,3
META,2023-06-16,2023-07-14,28,280.0,10.375,8.575,18.95,0.30463,0.09214300000000003,463.0,146.0,277.0,353.0,1.0,0.304649,0.304611,10.25,10.5,8.5,8.65,114,7,121,2023-06-28,15.325000000000001,18.95,15.325000000000001,-0.19129287598944583,0.19129287598944583,0.7408126724470669,0.26666666666666666,0.21176157010660138,0.2511594778751704,0.016666666666666666,0.058813494322013604,0.03031252069242469,-0.039397907768569024,3.799999999998249e-05,2.9418039315284354,0.024096385542168676,0.017492711370262433,630.0,609.0,463.0,149.0,146.0,111.0,2.1073825503355703,0.3153153153153153,0.8,4
META,2023-06-16,2023-07-21,35,280.0,11.649999999999999,9.600000000000001,21.25,0.305372,0.09767799999999999,6627.0,1046.0,2495.0,2224.0,1.0,0.30489,0.305854,11.6,11.7,9.55,9.65,114,7,121,2023-06-28,18.3,21.25,18.3,-0.13882352941176468,0.13882352941176468,0.7426171007796529,0.2833333333333333,0.21176157010660138,0.2511594778751704,0.016666666666666666,0.058813494322013604,0.03031252069242469,-0.039397907768569024,-0.0009640000000000204,3.056356895370426,0.008583690987124434,0.010416666666666628,4719.0,7673.0,6627.0,5562.0,1046.0,835.0,0.19147788565264293,0.25269461077844313,1.0,4
META,2023-06-20,2023-07-21,31,285.0,11.0,10.274999999999999,21.275,0.3208565,0.046651,10358.0,6797.0,1327.0,556.0,0.670013427734375,0.32572,0.315993,10.95,11.05,10.2,10.35,115,7,122,2023-06-29,17.049999999999997,21.275,17.049999999999997,-0.19858989424206824,0.19858989424206824,1.5245527815010103,0.45,0.21045942383450852,0.25080245869629436,0.016666666666666666,0.04783222752928448,0.04657853348579643,-0.04034303486178584,0.009726999999999986,3.0575326744594378,0.00909090909090922,0.014598540145985437,1883.0,17155.0,10358.0,3526.0,6797.0,379.0,1.937606352807714,16.934036939313984,0.8857142857142857,1
META,2023-06-21,2023-07-21,30,280.0,11.575,8.75,20.325,0.31422150000000004,0.11745600000000006,6914.0,2734.0,1425.0,503.0,1.6400146484375,0.316626,0.311817,11.5,11.65,8.7,8.8,116,7,123,2023-06-30,16.9,20.325,16.9,-0.16851168511685122,0.16851168511685122,1.459583410510051,0.43333333333333335,0.21528163292168104,0.2596560084323912,0.06666666666666667,0.037330748589502145,0.038068202373129675,-0.04437437551071019,0.004809000000000008,3.0118516554338743,0.012958963282937396,0.011428571428571592,1928.0,9648.0,6914.0,5906.0,2734.0,693.0,0.17067389095834745,2.9451659451659453,0.8571428571428571,2
META,2023-06-22,2023-07-21,29,285.0,10.45,9.3,19.75,0.307452,0.06053700000000001,11895.0,7879.0,1649.0,450.0,0.1199951171875,0.31156,0.303344,10.4,10.5,9.25,9.35,117,7,124,2023-07-03,14.825,19.75,14.825,-0.24936708860759496,0.24936708860759496,0.4278383914394203,0.35,0.2150454602251669,0.19003128400258248,0.06666666666666667,0.04131500843983275,0.07763523032660226,0.025014176222584422,0.008216000000000001,2.9831534913471307,0.009569377990430589,0.010752688172042972,2099.0,19774.0,11895.0,3776.0,7879.0,418.0,2.1501588983050848,17.849282296650717,0.8285714285714286,3
META,2023-06-23,2023-07-21,28,287.5,11.3,8.8,20.1,0.3140035,0.10270299999999993,275.0,179.0,678.0,765.0,1.230010986328125,0.318476,0.309531,11.25,11.35,8.7,8.9,118,7,125,2023-07-05,17.175,20.1,17.175,-0.14552238805970152,0.14552238805970152,0.7122556224975203,0.45,0.21456944050939974,0.19048614077073384,0.06666666666666667,0.024188028783729693,0.08734842113529567,0.02408329973866591,0.00894499999999998,3.0007198150650303,0.008849557522123862,0.022727272727272846,1443.0,454.0,275.0,,179.0,,,,0.8,4
